mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
VIVO4-INOCULUM-1-2-k141_58491	10031	2488	248.0311035789054	169.46832906457595	VIVO4-INOCULUM-1-2-bin_11	4246682	2042151	480.8815446977193	238148	0.026628830388481465	865	0.02030589497778319	0.7625530179713295	0.35241179648743487	0.05761979360559569	2.1638124080177263
VIVO4-INOCULUM-1-2-k141_44427	60776	50790	835.6917204159537	526.321278860979	VIVO4-INOCULUM-1-2-bin_14	3956220	4274476	1080.4444646657669	750546	0.09742697872046378	16669	0.06932613668261622	0.711570220005753	0.48713404165923074	0.14231429289253522	1.4607277651589867
VIVO4-INOCULUM-1-2-k141_156179	133175	271848	2041.2840247794256	1611.4920297952087	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	77764	0.008697534517591124	0.6813610540283703	0.7625352058590424	0.01140607600903203	0.8935470110665586
VIVO4-INOCULUM-1-2-k141_33456	76607	6027	78.6742725860561	35.193356025145064	VIVO4-INOCULUM-1-2-bin_15	3781929	259778	68.68928528272212	21421	0.003036158154167862	1223	0.004221284570752619	1.3903375108960925	0.5123558336688282	0.008238970444671728	2.7136170206949686
VIVO4-INOCULUM-1-2-k141_58074	48347	4302	88.98173619873002	16.36736947163428	VIVO4-INOCULUM-1-2-bin_30	2836144	229785	81.02021618084272	10143	0.0025653292797134827	323	0.0023556171855982884	0.9182513933889155	0.20201587015148392	0.011660555103081267	4.545441864049365
VIVO4-INOCULUM-1-2-k141_35048	67208	2257	33.58231162956791	10.969831760529587	VIVO4-INOCULUM-1-2-bin_19	3463307	154599	44.63912670750817	9900	0.0016803573403202867	375	0.0016110881575624484	0.9587771118108515	0.24574476629903455	0.006555940872417179	3.9015158949271918
VIVO4-INOCULUM-1-2-k141_79031	89062	604360	6785.834587141542	5734.585441875864	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	234975	0.03929791324817418	3.0785813540303533	2.7135246154414956	0.014482239455115587	1.134532311412057
VIVO4-INOCULUM-1-2-k141_103537	20379	2593	127.23882427989597	21.434497280125843	VIVO4-INOCULUM-1-2-bin_20	3306811	424180	128.27464285077073	20262	0.003736930131084888	188	0.002789752056044776	0.7465357815600551	0.1670984756126885	0.016695257367344517	4.467639688649364
VIVO4-INOCULUM-1-2-k141_10778	78314	144608	1846.515310161657	1484.5828316108584	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	63689	0.012113378791916075	0.9489568020467901	0.7024835706206058	0.017243647109375905	1.3508597805475202
VIVO4-INOCULUM-1-2-k141_41471	41010	47818	1166.0082906608145	683.2199310976143	VIVO4-INOCULUM-1-2-bin_14	3956220	4274476	1080.4444646657669	750546	0.09742697872046378	16529	0.10187705361788038	1.0456760022312166	0.6323508088025301	0.16110844202255847	1.6536327425774817
VIVO4-INOCULUM-1-2-k141_81083	48521	158511	3266.8535273386783	2627.355207600668	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	59129	0.01815143923461212	1.4219758190109022	1.2432272745073425	0.014600258220529344	1.1437778499304503
VIVO4-INOCULUM-1-2-k141_3426	48150	5293	109.92731048805815	86.71490706674874	VIVO4-INOCULUM-1-2-bin_5	6373156	615771	96.61947706913185	140699	0.006948592087445005	2615	0.008521594267667769	1.226377107826624	0.8974888883398082	0.009494930108194624	1.3664538065704626
VIVO4-INOCULUM-1-2-k141_120892	35288	7074	200.46474722285197	74.59480082364009	VIVO4-INOCULUM-1-2-bin_26	3108475	889658	286.2040067878944	47820	0.01012385422841051	1062	0.009681665930784086	0.9563221390144562	0.26063506818380167	0.03714644386977315	3.6691997960153664
VIVO4-INOCULUM-1-2-k141_1524	19586	908	46.35964464413357	18.348659353888653	VIVO4-INOCULUM-1-2-bin_6	5337923	129374	24.236767746556104	22320	0.0015772299985945047	188	0.0017982074570838786	1.140104777797969	0.7570588432319274	0.0023752545435005135	1.5059658677663634
VIVO4-INOCULUM-1-2-k141_135108	175559	164597	937.5594529474422	745.3108550236303	VIVO4-INOCULUM-1-2-bin_7	4969647	3530879	710.488893879183	567389	0.046275362793138465	51201	0.05868536410400654	1.2681772883411773	1.04901126737439	0.05594350216169971	1.2089262792337265
VIVO4-INOCULUM-1-2-k141_138743	53537	3482	65.03913181538002	17.726434368890075	VIVO4-INOCULUM-1-2-bin_2	8987695	1261374	140.34454885262573	59313	0.0014725083639896834	420	0.0008728647052252325	0.5927740219147223	0.12630653996760793	0.006910684953044267	4.693137996391499
VIVO4-INOCULUM-1-2-k141_825	41387	285320	6893.952207214826	6246.371370842299	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	153820	0.055359114514017	4.336808843823331	2.9556944688969775	0.018729647159598406	1.46727237522685
VIVO4-INOCULUM-1-2-k141_100847	58200	30199	518.8831615120275	426.990150554057	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	8954	0.0022915766072133426	0.17952111018584196	0.2020456920248613	0.011341873138930222	0.8885173862739536
VIVO4-INOCULUM-1-2-k141_140141	78302	2362	30.16525759239866	25.307684972982152	VIVO4-INOCULUM-1-2-bin_6	5337923	129374	24.236767746556104	22320	0.0015772299985945047	943	0.0022561425330391203	1.430446120762099	1.0441856454468117	0.002160671852631825	1.369915519332776
VIVO4-INOCULUM-1-2-k141_131463	31029	4222	136.06626059492731	40.971624937506	VIVO4-INOCULUM-1-2-bin_22	3235656	678163	209.5905745233733	40036	0.007684021897350404	567	0.005647457044360636	0.7349610815539172	0.195484100516824	0.028889597821151684	3.7596974874724607
VIVO4-INOCULUM-1-2-k141_73754	33650	14699	436.82020802377417	217.99480390054208	VIVO4-INOCULUM-1-2-bin_16	3695449	1233739	333.8536129168607	153027	0.02289573642808599	2887	0.023216379929490695	1.0140045070143004	0.6529652382549748	0.035555307647824566	1.5529226482625471
VIVO4-INOCULUM-1-2-k141_144293	38343	20518	535.1172313068878	376.5275216607543	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	6503	0.0025262012127581245	0.19790149927330708	0.17816749070590532	0.01417879997495185	1.1107609951131656
VIVO4-INOCULUM-1-2-k141_65774	150788	375925	2493.0697402976366	2007.0351662168775	VIVO4-INOCULUM-1-2-bin_1	67136659	141882224	2113.334594144758	28742836	0.01276494226690711	137117	0.013544556733262002	1.0610746566693081	0.9497006161625351	0.014261922655153822	1.1172727895626764
VIVO4-INOCULUM-1-2-k141_13262	81067	8171	100.79317108071102	53.01458998401034	VIVO4-INOCULUM-1-2-bin_17	3598267	413709	114.97451412026956	54052	0.008484189953675156	2349	0.008052774341348308	0.9491506419961792	0.46109862163500176	0.017464321000991313	2.0584547371462576
VIVO4-INOCULUM-2-2-k141_14217	12363	687	55.56903664159184	42.677020140742535	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	192	0.005249005343505155	0.9805604639481285	0.6092208353790582	0.00861593208682565	1.6095320563651145
VIVO4-INOCULUM-2-2-k141_183524	10489	437	41.66269425112022	22.828873562257655	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	40	0.0015477069313012538	1.9298970459310516	1.1704583603131968	0.0013223084082095078	1.6488387040224486
VIVO4-INOCULUM-2-2-k141_265744	7046	29984	4255.46409310247	4.383461158943624	VIVO4-INOCULUM-2-2-bin_77	501004	2186	4.36323861685735	172	0.0015834583753764205	10	0.0028328016576322466	1.7889966049526447	1.0046347550207646	0.0028197328864794213	1.78074329602072
VIVO4-INOCULUM-2-2-k141_41221	18837	853	45.28321919626268	6.060207773477533	VIVO4-INOCULUM-2-2-bin_46	2576798	124649	48.37360165600874	1575	0.00047810480110226436	36	0.000741669446310869	1.551269605745351	0.12527923425203058	0.005920130744244613	12.382495910092995
VIVO4-INOCULUM-2-2-k141_66211	10992	819	74.50873362445415	41.30990547786192	VIVO4-INOCULUM-2-2-bin_53	2273963	214180	94.1879881071064	22674	0.008819218969772889	219	0.008761611682347603	0.9934679830920708	0.4385899551319232	0.01997677233559123	2.26514075725525
VIVO4-INOCULUM-2-2-k141_142753	9559	3968	415.10618265508947	118.69649631830833	VIVO4-INOCULUM-2-2-bin_29	3366827	679917	201.94592712960898	25643	0.004631261279448132	358	0.011123712705717678	2.4018754361971983	0.5877637544139669	0.01892548259769546	4.08646402259357
VIVO4-INOCULUM-2-2-k141_82029	20211	459	22.71040522487754	2.24463307455185	VIVO4-INOCULUM-2-2-bin_119	141854	2674	18.85036727903337	36	0.004845482453775492	17	0.005929519924992661	1.2237212664700727	0.11907635757572108	0.049795946447405044	10.27677778682392
VIVO4-INOCULUM-2-2-k141_121863	22644	2769	122.28404875463698	20.901586608220697	VIVO4-INOCULUM-2-2-bin_28	3449553	611657	177.31485789608104	21210	0.0036362334843385627	107	0.0013698335838999895	0.3767177189803489	0.11787837103008308	0.011620737306849973	3.1958171434538136
VIVO4-INOCULUM-2-2-k141_179793	5382	268	49.79561501300632	38.226936777661415	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	76	0.004772759538637009	0.8915935498731246	0.5456952308494549	0.0087461998361384	1.6338672201426938
VIVO4-INOCULUM-2-2-k141_16583	43620	4147	95.07106831728565	26.91929420586127	VIVO4-INOCULUM-2-2-bin_29	3366827	679917	201.94592712960898	25643	0.004631261279448132	410	0.0027917555884570443	0.6028067560873426	0.13329951531324746	0.020943478915857665	4.522197658939536
VIVO4-INOCULUM-2-2-k141_150662	12690	1042	82.11189913317573	34.785586360054445	VIVO4-INOCULUM-2-2-bin_53	2273963	214180	94.1879881071064	22674	0.008819218969772889	233	0.008074411987176114	0.9155472854059371	0.36932083441996677	0.021862866198321312	2.479002536761407
VIVO4-INOCULUM-2-2-k141_38209	5304	485	91.44042232277526	22.497246761952642	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	31	0.002110537311661635	0.9623497468838097	0.13679193234548742	0.015428814225177941	7.035135262606415
VIVO4-INOCULUM-2-2-k141_181576	21539	2497	115.92924462602721	26.583503855900407	VIVO4-INOCULUM-2-2-bin_32	3216788	433770	134.84569079466846	10429	0.002058566048116905	169	0.0024391512327259926	1.1848787824695894	0.1971401807446669	0.012372674223552356	6.010336289608191
VIVO4-INOCULUM-2-2-k141_158181	9482	741	78.14807002742037	18.189636989140947	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	27	0.0010282498837472678	0.46885502089438263	0.11060000446879491	0.009297014848108636	4.239195316006222
VIVO4-INOCULUM-2-2-k141_52464	5747	1501	261.179745954411	134.29080055145826	VIVO4-INOCULUM-2-2-bin_47	2564339	582645	227.21059891067443	37099	0.011613974847742403	254	0.01723522994946898	1.4840078591025425	0.5910410922522736	0.029160798082229586	2.510837027333329
VIVO4-INOCULUM-2-2-k141_250382	8780	3267	372.0956719817768	143.34833264871727	VIVO4-INOCULUM-2-2-bin_30	3343636	1558826	466.20684787458924	61818	0.011246787546799579	329	0.011206819820070059	0.9964462984151511	0.30747796456065424	0.036447554334773674	3.2407079962264693
VIVO4-INOCULUM-2-2-k141_106698	8186	941	114.95235768385048	51.65260125001211	VIVO4-INOCULUM-2-2-bin_54	2235666	202989	90.79576287334513	15054	0.006070975643531531	102	0.005573416632840235	0.9180429901376014	0.5688877940489858	0.009797040279546443	1.613750549301732
VIVO4-INOCULUM-2-2-k141_120643	11055	153	13.83989145183175	3.799185888738128	VIVO4-INOCULUM-2-2-bin_93	213898	3563	16.657472253129995	82	0.004055072595868162	14	0.005920556976905079	1.4600372340898944	0.22807697536607022	0.025958591249302616	6.401510857229195
VIVO4-INOCULUM-2-2-k141_120643	11055	153	13.83989145183175	4.884667571234735	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	18	0.0016128887900182087	0.7279022170575515	0.2713125780376596	0.00594476231689609	2.6828915280017536
VIVO4-INOCULUM-2-2-k141_18918	8590	66	7.6833527357392315	4.695382227396197	VIVO4-INOCULUM-2-2-bin_95	210629	4745	22.52776208404351	118	0.006274236527954448	11	0.006079688880875245	0.9689926182711779	0.208426483282241	0.029169464384439216	4.649085869567809
VIVO4-INOCULUM-2-2-k141_232671	25396	2454	96.62939045518979	63.590379237606804	VIVO4-INOCULUM-2-2-bin_37	3067292	345902	112.77113492944265	50319	0.010849175119816125	818	0.01050105331295377	0.9679126013712779	0.5638887936828276	0.018622560743529037	1.7164955434735998
VIVO4-INOCULUM-2-2-k141_176476	7723	62	8.027968406059822	3.490421046112966	VIVO4-INOCULUM-2-2-bin_77	501004	2186	4.36323861685735	172	0.0015834583753764205	10	0.0025844775967469647	1.6321727409680606	0.799961073095508	0.003230754200008932	2.0403152051539815
VIVO4-INOCULUM-2-2-k141_222449	5264	5751	1092.515197568389	1009.5470256909671	VIVO4-INOCULUM-2-2-bin_19	3962879	2223724	561.1385056167499	526666	0.06818257583286483	3334	0.1598228617664031	2.344042591734508	1.7991048833502692	0.08883465508068829	1.3028937964803158
VIVO4-INOCULUM-2-2-k141_185894	8107	411	50.6969285802393	13.14364815043241	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	21	0.0007345665033681151	0.5388808473705516	0.21749142303651414	0.003377450444309201	2.4777107981866497
VIVO4-INOCULUM-2-2-k141_52958	22491	6496	288.8266417678182	252.53762211881238	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	2380	0.027978845301387233	1.458520554595483	1.108510081825314	0.02524004585985923	1.315748569642081
VIVO4-INOCULUM-2-2-k141_103438	22619	298	13.174764578451745	2.0149639943514437	VIVO4-INOCULUM-2-2-bin_119	141854	2674	18.85036727903337	36	0.004845482453775492	13	0.00405161681785575	0.8361637579966512	0.10689255888359377	0.03790363763550623	7.822469278775854
VIVO4-INOCULUM-2-2-k141_103438	22619	298	13.174764578451745	2.324958455020896	VIVO4-INOCULUM-2-2-bin_86	260241	6027	23.159302338985785	76	0.0032604079848477263	15	0.0025482506248502923	0.781574157802618	0.10038983130796302	0.025383553211012943	7.785391683795196
VIVO4-INOCULUM-2-2-k141_75286	56012	91171	1627.7047775476683	1290.8264707635624	VIVO4-INOCULUM-2-2-bin_3	6524928	8440412	1293.5640056104833	1117198	0.05265868675400093	24684	0.06753963881898861	1.2825925404198777	0.997883726792762	0.06768287427240015	1.2853126130658339
VIVO4-INOCULUM-2-2-k141_155388	23295	4003	171.83945052586392	137.53608086519395	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	1279	0.014516750919831803	0.7567495861406325	0.603712551716673	0.024045799409922863	1.2534932129351866
VIVO4-INOCULUM-2-2-k141_43115	5400	206	38.148148148148145	26.66268418956591	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	65	0.003353631990669102	1.6674286851091025	0.6225346942796305	0.005387060386328791	2.6784510171574887
VIVO4-INOCULUM-2-2-k141_27703	21014	1613	76.75835157514038	36.447162856767335	VIVO4-INOCULUM-2-2-bin_53	2273963	214180	94.1879881071064	22674	0.008819218969772889	349	0.007303538199737972	0.8281388890297676	0.3869619002300085	0.018874049862264944	2.140104461285531
VIVO4-INOCULUM-2-2-k141_152705	6526	202	30.953110634385535	22.10936473884681	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	30	0.0013036054994976815	0.9563300708447665	0.36584950726385074	0.003563228796581434	2.613998520859182
VIVO4-INOCULUM-2-2-k141_115199	5142	479	93.15441462465967	53.15876921515905	VIVO4-INOCULUM-2-2-bin_54	2235666	202989	90.79576287334513	15054	0.006070975643531531	105	0.009133774907194818	1.5044986907378917	0.5854763210626082	0.015600588065829044	2.569700321965724
VIVO4-INOCULUM-2-2-k141_33056	5401	547	101.27754119607481	25.51875053759365	VIVO4-INOCULUM-2-2-bin_24	3588733	721671	201.0935335674178	18797	0.0029650721434741904	32	0.0016509527834529252	0.5568002070662925	0.12689990615256824	0.013009881831339026	4.387711732401654
VIVO4-INOCULUM-2-2-k141_164370	8325	806	96.81681681681681	74.8129948129948	VIVO4-INOCULUM-2-2-bin_37	3067292	345902	112.77113492944265	50319	0.010849175119816125	289	0.011317707839590987	1.0431860224026692	0.6634055324512158	0.017060014253684634	1.5724710925279795
VIVO4-INOCULUM-2-2-k141_67146	5069	103	20.319589662655357	6.773196554218452	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	5	0.0009770985715816891	0.4409679209997168	0.37620849154659736	0.002597226254954602	1.1721370753405715
VIVO4-INOCULUM-2-2-k141_142809	8169	9030	1105.3984575835475	546.0721397175319	VIVO4-INOCULUM-2-2-bin_22	3696566	3481482	941.8151873928398	250478	0.03705886467853943	1442	0.047752696421953185	1.2885633932980816	0.5798081694023056	0.08235947498149082	2.2223960635573574
VIVO4-INOCULUM-2-2-k141_94924	18749	48364	2579.5509093818337	358.9934970790995	VIVO4-INOCULUM-2-2-bin_8	4995637	1403658	280.9767803385234	175010	0.014094365341573238	1946	0.0207765700852137	1.4741046923149064	1.277662505231147	0.016261391408253723	1.1537512342104932
VIVO4-INOCULUM-2-2-k141_94924	18749	48364	2579.5509093818337	1826.3286850375564	VIVO4-INOCULUM-2-2-bin_3	6524928	8440412	1293.5640056104833	1117198	0.05265868675400093	9900	0.08092474913162977	1.5367787181947	1.411857996292685	0.05731790969355652	1.088479664548444
VIVO4-INOCULUM-2-2-k141_155305	26400	7187	272.2348484848485	234.97894159675135	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	2731	0.027351387901361237	1.425811573748958	1.0314365186114451	0.026517761789336878	1.3823551406425225
VIVO4-INOCULUM-2-2-k141_46235	16030	692	43.16905801621959	8.953582403364063	VIVO4-INOCULUM-2-2-bin_61	1789354	91108	50.916699546316714	2586	0.0016833582982046734	28	0.0009761762573698074	0.5798980873001985	0.17584765868846972	0.00555126104407903	3.297729930698374
VIVO4-INOCULUM-2-2-k141_64599	5284	43	8.13777441332324	6.329380099251409	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	14	0.001075296044823353	1.3408292089647578	0.3245134208030606	0.003313564172977377	4.131814350379286
VIVO4-INOCULUM-2-2-k141_228364	20587	854	41.48248894933696	20.2626003714069	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	127	0.0017493739498950429	1.2833475419379288	0.3352906087228532	0.005217485680730927	3.827567812967666
VIVO4-INOCULUM-2-2-k141_250090	6169	130	21.07310747284811	9.981998276612263	VIVO4-INOCULUM-2-2-bin_93	213898	3563	16.657472253129995	82	0.004055072595868162	18	0.01364115083290116	3.3639720400568285	0.59925048200135	0.022763687710926912	5.613632597877911
VIVO4-INOCULUM-2-2-k141_221574	7298	87	11.921074266922444	8.940805700191833	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	15	0.0008341616540020648	1.0401491906055151	0.4584037294344057	0.0018197095713668868	2.2690679063385613
VIVO4-INOCULUM-2-2-k141_204261	16143	248	15.362695905345971	6.198982558297497	VIVO4-INOCULUM-2-2-bin_44	2732365	69662	25.495129677038022	4121	0.001135524362014994	23	0.0005214406393406169	0.45920691513418316	0.24314379400394107	0.0021445772098635796	1.8886228086361931
VIVO4-INOCULUM-2-2-k141_100950	13040	1470	112.73006134969326	80.75873639968816	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	389	0.007069950463557859	1.847157605866814	1.2264250296358106	0.00576468213932106	1.5061316927096076
VIVO4-INOCULUM-2-2-k141_212645	24548	9812	399.70669708326545	318.81367505450936	VIVO4-INOCULUM-2-2-bin_20	3782147	861638	227.81716310867876	134859	0.019183031197765394	3618	0.03896853180458529	2.0314063717482083	1.3994278161668674	0.027846046330080015	1.451597823253489
VIVO4-INOCULUM-2-2-k141_251698	27279	3393	124.38139227977565	19.44991548133154	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	119	0.0015752640850108543	0.7182791723742775	0.11826298350193441	0.013320009679825877	6.073575611784974
VIVO4-INOCULUM-2-2-k141_52975	21973	56464	2569.699176261776	340.72083015774996	VIVO4-INOCULUM-2-2-bin_8	4995637	1403658	280.9767803385234	175010	0.014094365341573238	2360	0.021499668998734855	1.525408805412378	1.2126298470188406	0.01772978708349475	1.2579344052618207
VIVO4-INOCULUM-2-2-k141_52975	21973	56464	2569.699176261776	1863.1365733837977	VIVO4-INOCULUM-2-2-bin_3	6524928	8440412	1293.5640056104833	1117198	0.05265868675400093	12905	0.09001044926834677	1.7093181546444074	1.440312628755089	0.06249368885013933	1.1867688448457396
VIVO4-INOCULUM-2-2-k141_185833	14472	861	59.49419568822554	39.57543413622051	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	151	0.0035265337851846414	0.6587875946455503	0.5649452320111698	0.00624225780723983	1.1661087788993414
VIVO4-INOCULUM-2-2-k141_171807	9125	572	62.68493150684932	50.57534246575342	VIVO4-INOCULUM-2-2-bin_40	2958696	207262	70.0518066066943	23279	0.0053530664721791466	142	0.005259629186512044	0.9825450914624891	0.7219705660085052	0.007285101961414425	1.3609212587357948
VIVO4-INOCULUM-2-2-k141_201467	15962	2813	176.2310487407593	26.458280776092547	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	112	0.002533760562218274	1.1553284664724555	0.16087654601460344	0.01574972004923747	7.181459915030632
VIVO4-INOCULUM-2-2-k141_265731	40646	117	2.8785120307041283	0.4361381864703225	VIVO4-INOCULUM-2-2-bin_114	151699	514	3.388288650551421	32	0.0032207549876722957	5	0.0008109040576765541	0.251774525159584	0.12871931274194834	0.006299785482091752	1.9559964996420711
VIVO4-INOCULUM-2-2-k141_265731	40646	117	2.8785120307041283	0.6978210983525159	VIVO4-INOCULUM-2-2-bin_77	501004	2186	4.36323861685735	172	0.0015834583753764205	8	0.0003928538203941703	0.24809860903402714	0.15993191288152056	0.0024563816771528335	1.5512764436064832
VIVO4-INOCULUM-2-2-k141_116884	6272	156	24.872448979591837	6.050055157198015	VIVO4-INOCULUM-2-2-bin_67	1009507	18175	18.003837516728463	1106	0.0022158042003747403	9	0.0014214353933076607	0.641498645533421	0.33604253268651973	0.004229927033176063	1.9089805103089394
VIVO4-INOCULUM-2-2-k141_201123	15054	1338	88.88003188521323	31.63197641329641	VIVO4-INOCULUM-2-2-bin_29	3366827	679917	201.94592712960898	25643	0.004631261279448132	163	0.0032159914939170033	0.6944094275545225	0.1566358721015205	0.020531641001319424	4.4332720100313585
VIVO4-INOCULUM-2-2-k141_49100	5058	156	30.842230130486357	24.23318081681071	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	33	0.0018177364745482678	0.9037801249701678	0.5658093425237346	0.0032126307183978978	1.5973227323164179
VIVO4-INOCULUM-2-2-k141_107183	9375	123	13.12	7.871999999999999	VIVO4-INOCULUM-2-2-bin_138	123890	1201	9.694083461134877	53	0.00802582641281528	21	0.01808055533134232	2.2527967091927255	0.8120416985845129	0.022265550356415094	2.774237718481235
VIVO4-INOCULUM-2-2-k141_76092	7923	135	17.039000378644452	11.501325255585007	VIVO4-INOCULUM-2-2-bin_51	2463980	48058	19.50421675500613	2413	0.0008019634697946202	27	0.0013830469710504512	1.72457602265181	0.5896840360243111	0.002345403447539543	2.9245764126141456
VIVO4-INOCULUM-2-2-k141_187308	11184	103511	9255.27539341917	5656.75536678064	VIVO4-INOCULUM-2-2-bin_6	5979568	11109005	1857.827354752049	1089898	0.06145267051124402	14176	0.211976021639921	3.449419201418361	3.0448229499428416	0.06961850495901585	1.1328800584228105
VIVO4-INOCULUM-2-2-k141_682	8678	224	25.81239917031574	20.038573040113533	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	59	0.0018942102083556577	0.9418029306216604	0.4678713835649352	0.004048570344103473	2.0129526269497715
VIVO4-INOCULUM-2-2-k141_134604	17349	257	14.813533921263474	9.489920168309412	VIVO4-INOCULUM-2-2-bin_26	3526371	213109	60.43294934083793	8410	0.0013631334402631008	41	0.0006701644841750661	0.4916352753004992	0.1570322195394912	0.004267687778599665	3.130792373324765
VIVO4-INOCULUM-2-2-k141_24076	5376	145	26.97172619047619	17.98115079365079	VIVO4-INOCULUM-2-2-bin_60	1942962	145116	74.6880278667313	2165	0.001181691946428947	6	0.0005744175277598989	0.4860975227052861	0.24075010824673593	0.002385949198291531	2.0190957596874792
VIVO4-INOCULUM-2-2-k141_183161	5990	486	81.13522537562605	49.127751144874495	VIVO4-INOCULUM-2-2-bin_18	3984070	463597	116.36266431061703	17306	0.002202712254379913	132	0.005531210013829994	2.5110905897180333	0.42219513824239613	0.013101074628325882	5.94770134059747
VIVO4-INOCULUM-2-2-k141_220065	35534	2305	64.86745089210334	52.50389608420562	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	637	0.004248539841311626	1.1100109855306814	0.7973390271038966	0.005328398205645619	1.3921443047413287
VIVO4-INOCULUM-2-2-k141_1211	11607	355	30.584991815283882	9.685247408173229	VIVO4-INOCULUM-2-2-bin_23	3589254	153725	42.8292341528351	12840	0.0020112596242457402	19	0.0004560678135112762	0.2267573057269074	0.22613636689396907	0.0020167822618513964	1.0027458601262018
VIVO4-INOCULUM-2-2-k141_144636	16835	214	12.711612711612712	3.3292319006604725	VIVO4-INOCULUM-2-2-bin_96	202204	2956	14.618899725030168	125	0.006716900179309133	11	0.0032313933126973424	0.48108401590534094	0.2277347791749493	0.014189283360250115	2.1124749484827916
VIVO4-INOCULUM-2-2-k141_109691	10036	206	20.526106018333998	7.602261488271851	VIVO4-INOCULUM-2-2-bin_71	809615	33660	41.57531666285827	583	0.0018194049739368077	20	0.0024614487466545435	1.3528866755423279	0.18285516740425475	0.013461193258010545	7.398678936709384
VIVO4-INOCULUM-2-2-k141_201526	7651	2546	332.7669585675075	94.76858366971088	VIVO4-INOCULUM-2-2-bin_43	2769269	455443	164.46325727114268	8270	0.002193108397955918	176	0.00830671521996021	3.7876446178868624	0.5762295192382726	0.014415636378610031	6.573152695984428
VIVO4-INOCULUM-2-2-k141_191065	6808	947	139.10105757931845	106.56279849643694	VIVO4-INOCULUM-2-2-bin_15	4219448	277846	65.84889777051406	33773	0.00382747549050648	262	0.00912065661437782	2.3829431793881737	1.6182928204479958	0.005635974218715824	1.4725043263360076
VIVO4-INOCULUM-2-2-k141_225148	72211	155435	2152.511390231405	316.4528631348456	VIVO4-INOCULUM-2-2-bin_8	4995637	1403658	280.9767803385234	175010	0.014094365341573238	7712	0.02137828133797493	1.516796309722212	1.1262598381032778	0.018981660017263747	1.3467552143887438
